,X,Y,Z,"relatedness(Y,Z)","relatedness(X,Z)",surprisal(Z),ambiguity(Z),"dissimilarity(x,y)",Score
1513,boys,militias,local,7.064627916589303e-07,2.3548759721964343e-06,0.0020532263473552743,0.7358763228921303,0.6771128574043466,2.312891290023148e-15
1515,boys,cheeses,local,7.064627916589303e-07,2.3548759721964343e-06,0.0020532263473552743,0.7358763228921303,0.6771128574043466,2.312891290023148e-15
1535,boys,crafters,local,7.064627916589303e-07,2.3548759721964343e-06,0.0020532263473552743,0.7358763228921303,0.6771128574043466,2.312891290023148e-15
1538,boys,Dentists,local,7.064627916589303e-07,2.3548759721964343e-06,0.0020532263473552743,0.7358763228921303,0.6771128574043466,2.312891290023148e-15
1527,boys,entertainers,local,7.064627916589303e-07,2.3548759721964343e-06,0.0020532263473552743,0.7358763228921303,0.6771128574043466,2.312891290023148e-15
1536,boys,businesspeople,local,7.064627916589303e-07,2.3548759721964343e-06,0.0020532263473552743,0.7358763228921303,0.6771128574043466,2.312891290023148e-15
1539,boys,grocer,local,7.064627916589303e-07,2.3548759721964343e-06,0.0020532263473552743,0.7358763228921303,0.6771128574043466,2.312891290023148e-15
1749,boys,items,other,2.6111505711928017e-05,4.095922464616159e-06,0.0022320326049991047,0.9999506070395989,0.009685081982135363,2.3119981304266704e-15
310,boys,core,small,9.510284201481566e-07,9.510284201481566e-07,0.002764019043022127,0.3810093942381271,0.9245670347244793,2.3113537899723738e-15
1384,boys,routes,local,9.113741689243829e-07,3.0379138964146097e-06,0.0026487700102937268,0.9493191716892717,0.31430255212226343,2.3049649927999507e-15
1701,boys,energy,other,1.1560675550311522e-06,2.0552312089442706e-06,0.0011199780046630432,0.5017501460890433,0.8650118707528425,2.30184173510364e-15
1881,boys,folks,other,3.831753724800356e-06,4.087203973120379e-06,0.0022272815489297825,0.9978221339205425,0.06592441310902188,2.299562890832433e-15
2292,boys,celebrities,other,1.2514681237729306e-06,4.0046979960733775e-06,0.002182320729366643,0.9776796867562562,0.21008966553074268,2.297803201546051e-15
1493,boys,museums,local,1.249890634843099e-06,3.1247265871077476e-06,0.0027244623634878956,0.9764473110740619,0.21573879111030977,2.295583477900822e-15
2358,boys,meats,other,6.653237130294413e-07,3.54839313615702e-06,0.001933661890252533,0.8662805268331348,0.499554110951323,2.2804880890658077e-15
2342,boys,lenders,other,6.657770180327626e-07,3.5508107628414004e-06,0.0019349793521021821,0.8668707497417777,0.4985291958190449,2.2804642046441934e-15
2041,boys,Korean,other,9.84909865749791e-07,3.939639462999164e-06,0.0021468677225508354,0.9617967397027744,0.27375613680720445,2.2804582041629558e-15
2196,boys,ships,other,6.677083929293704e-07,3.5611114289566416e-06,0.0019405925986470196,0.8693854841938649,0.49413066486531476,2.280072073511907e-15
2496,boys,news,old,4.031301159562479e-06,5.759001656517827e-06,0.005021297968655276,0.9997962177589171,0.01955273567193141,2.27937599224147e-15
2332,boys,instructors,other,6.70421459904709e-07,3.5755811194917805e-06,0.0019484777139873813,0.8729180158663469,0.4878630350798509,2.278703917233844e-15
2430,boys,continents,other,6.70421459904709e-07,3.5755811194917805e-06,0.0019484777139873813,0.8729180158663469,0.4878630350798509,2.278703917233844e-15
2343,boys,carriers,other,6.70421459904709e-07,3.5755811194917805e-06,0.0019484777139873813,0.8729180158663469,0.4878630350798509,2.278703917233844e-15
2457,boys,democracies,other,6.70421459904709e-07,3.5755811194917805e-06,0.0019484777139873813,0.8729180158663469,0.4878630350798509,2.278703917233844e-15
2180,boys,talents,other,1.2520991344741153e-06,4.006717230317168e-06,0.002183421091179692,0.978172648848502,0.20778234212613514,2.2760067591691605e-15
3184,boys,Chinese,senior,9.54849032768188e-07,8.275358283990962e-06,0.0027751230708451154,0.9946041085908894,0.10370615119977541,2.274093322577888e-15
1319,boys,firms,local,2.868522828908137e-06,3.1872475876757083e-06,0.0027789746890391296,0.9959845285516241,0.08948237908711154,2.2735066304087794e-15
2206,boys,styles,other,8.064699961296811e-07,2.5807039876149792e-06,0.0014063292198446548,0.6300354904904054,0.776565066786634,2.272957200120436e-15
1967,boys,nations,other,1.996701079881309e-05,4.095797086936018e-06,0.002231964281667198,0.9999199981869048,0.012450507856659673,2.2726146007602127e-15
1863,boys,EU,other,3.3186386663908106e-06,4.084478358634843e-06,0.0022257962521613672,0.9971567209682926,0.07532276967232843,2.2725228361022355e-15
2315,boys,Africans,other,6.782388247796134e-07,3.617273732157938e-06,0.001971197692615488,0.8830965662917387,0.46918713640705517,2.2690303247809302e-15
2455,boys,recourse,other,6.502505317097992e-07,3.468002835785595e-06,0.001889853987855751,0.8466545865593764,0.5321394925181048,2.2678477877340735e-15
2424,boys,gadgets,other,6.502505317097992e-07,3.468002835785595e-06,0.001889853987855751,0.8466545865593764,0.5321394925181048,2.2678477877340735e-15
2263,boys,lakes,other,6.502505317097992e-07,3.468002835785595e-06,0.001889853987855751,0.8466545865593764,0.5321394925181048,2.2678477877340735e-15
1976,boys,western,other,1.7737288603359438e-06,4.054237395053585e-06,0.002209316736911001,0.9897738981361287,0.14262801081269302,2.265996399722042e-15
2047,boys,lawyers,other,1.7737288603359438e-06,4.054237395053585e-06,0.002209316736911001,0.9897738981361287,0.14262801081269302,2.265996399722042e-15
1403,boys,operators,local,9.1389480883484e-07,3.0463160294494666e-06,0.0026560958657208646,0.951944758274358,0.30625826084958263,2.2646585117273946e-15
2392,boys,builders,other,6.460102089315956e-07,3.44538778096851e-06,0.0018775301364763262,0.8411335011413942,0.5408242858137187,2.2600632449263607e-15
2463,boys,eras,other,6.460102089315956e-07,3.44538778096851e-06,0.0018775301364763262,0.8411335011413942,0.5408242858137187,2.2600632449263607e-15
2485,boys,man,old,5.1264855672406224e-05,5.760096142966992e-06,0.005022252256032097,0.9999862269788354,0.0015232116221234283,2.2589584283344032e-15
1404,boys,priest,local,6.97078350712553e-07,2.3235945023751766e-06,0.0020259519011511717,0.7261011613725801,0.6875849030966281,2.2563028824953373e-15
1376,boys,developer,local,8.11470595444477e-07,2.0286764886111927e-06,0.0017688116341819922,0.6339420896908261,0.7733784960929917,2.2519526859748622e-15
1952,boys,factors,other,2.2783305764152948e-05,4.095875193555586e-06,0.0022320068451002336,0.9999390666049048,0.01081113716960423,2.251802791185815e-15
235,boys,organizations,small,2.492895514821098e-06,2.492895514821098e-06,0.007245220573068192,0.998725789764477,0.049943003771702854,2.24871503231182e-15
2632,boys,ladies,old,5.1835100680891164e-06,5.75945563121013e-06,0.005021693791114834,0.9998750304086425,0.01499020002349921,2.247310280222188e-15
2201,boys,branches,other,1.5145191179922003e-06,4.0387176479792e-06,0.002200859403601931,0.9859850128136651,0.16681939547341967,2.245727693943885e-15
2346,boys,newcomers,other,6.87476939777334e-07,3.666543678812447e-06,0.001998046864768882,0.8951249954164591,0.44581077866679536,2.245283749585816e-15
2337,boys,chains,other,6.87476939777334e-07,3.666543678812447e-06,0.001998046864768882,0.8951249954164591,0.44581077866679536,2.245283749585816e-15
2167,boys,brands,other,3.575568187128016e-06,4.086363642432018e-06,0.0022268236189978544,0.9976169813110388,0.06895940709531242,2.2436825692138604e-15
2540,boys,guys,old,5.18351255145457e-06,5.759458390505079e-06,0.0050216961969558015,0.9998755094383107,0.014958212886036756,2.2425180354314434e-15
2088,boys,prizes,other,2.290512520272076e-06,4.072022258261468e-06,0.002219008422947144,0.9941157734803207,0.10830006877843949,2.2414574369404235e-15
780,boys,people,bad,2.3935612965669505e-05,5.43991203765216e-06,0.009486164753368869,0.9999533669433538,0.0018099763578858952,2.2356303473913864e-15
2439,boys,organisms,other,6.357619960378736e-07,3.3907306455353258e-06,0.0018477452688581957,0.8277898804484718,0.5610352035769456,2.2347043117431923e-15
1297,boys,clubs,local,4.152508665614487e-06,3.1942374350880667e-06,0.002785069166642407,0.9981687893246388,0.060426081955354864,2.23222600456432e-15
1683,boys,countries,other,0.00010291458969188305,4.096103072313753e-06,0.0022321310253850435,0.9999946993724994,0.0023681659145617707,2.2283306468442968e-15
27,boys,Congress,South,1.1018115580401186e-06,1.1018115580401186e-06,0.003202247234388993,0.8197752920035822,0.5726763625562551,2.226274770784603e-15
2385,boys,traits,other,6.92594034207179e-07,3.693834849104954e-06,0.002012918919220031,0.9017876758105741,0.4321746590204745,2.2255727769671906e-15
2265,boys,shareholders,other,6.92594034207179e-07,3.693834849104954e-06,0.002012918919220031,0.9017876758105741,0.4321746590204745,2.2255727769671906e-15
2432,boys,modifications,other,6.92594034207179e-07,3.693834849104954e-06,0.002012918919220031,0.9017876758105741,0.4321746590204745,2.2255727769671906e-15
2350,boys,Marines,other,6.92594034207179e-07,3.693834849104954e-06,0.002012918919220031,0.9017876758105741,0.4321746590204745,2.2255727769671906e-15
2246,boys,killings,other,6.92594034207179e-07,3.693834849104954e-06,0.002012918919220031,0.9017876758105741,0.4321746590204745,2.2255727769671906e-15
2349,boys,petroleum,other,6.92594034207179e-07,3.693834849104954e-06,0.002012918919220031,0.9017876758105741,0.4321746590204745,2.2255727769671906e-15
2359,boys,fundraisers,other,6.92594034207179e-07,3.693834849104954e-06,0.002012918919220031,0.9017876758105741,0.4321746590204745,2.2255727769671906e-15
2448,boys,metrics,other,6.92594034207179e-07,3.693834849104954e-06,0.002012918919220031,0.9017876758105741,0.4321746590204745,2.2255727769671906e-15
1857,boys,stores,other,5.1143967385118725e-06,4.091517390809498e-06,0.002229632103415192,0.9988751823300059,0.04736453127587129,2.2098625838031674e-15
2415,boys,believers,other,6.279055519045075e-07,3.3488296101573724e-06,0.00182491171232612,0.8175604471221019,0.5758398952722381,2.2096881309301015e-15
2166,boys,crops,other,3.5758325707015554e-06,4.086665795087492e-06,0.0022269882741114536,0.9976907468019313,0.06788382899884324,2.2091772377098372e-15
2769,boys,run,big,1.0276654937780766e-06,2.1695160424203843e-06,0.0009955843360309653,0.10494630177455823,0.9944773916735916,2.2074334008758196e-15
1956,boys,meat,other,7.034530765780589e-07,2.8138123063122354e-06,0.0015333593021578848,0.6869449673667325,0.7267078234134795,2.2056369359379495e-15
1136,boys,crime,local,8.042638942999987e-07,2.010659735749997e-06,0.00175310275095198,0.6283120259411897,0.777959462108234,2.205471713821263e-15
2855,boys,victory,big,5.990727012224102e-07,2.8455953308064488e-06,0.0013058350722648408,0.1376503793822703,0.9904800189010502,2.2048889305946438e-15
801,boys,side,bad,3.2636736441406925e-06,5.439456073567821e-06,0.009485369639331045,0.9998695525694844,0.013073085598473606,2.201377700550949e-15
2233,boys,municipalities,other,6.395637129213404e-06,4.093207762696578e-06,0.0022305532549260253,0.9992878582068593,0.03766697512232747,2.199484703517495e-15
1758,boys,player,other,3.062495706935363e-06,4.083327609247151e-06,0.002225169162616655,0.9968757848522614,0.07895389902552753,2.1969811378166928e-15
2367,boys,mills,other,9.88733194139696e-07,3.954932776558784e-06,0.0021552016631462526,0.9655303450895213,0.26028159328020484,2.19356036737539e-15
2356,boys,mentors,other,9.88733194139696e-07,3.954932776558784e-06,0.0021552016631462526,0.9655303450895213,0.26028159328020484,2.19356036737539e-15
2466,boys,premiers,other,9.88733194139696e-07,3.954932776558784e-06,0.0021552016631462526,0.9655303450895213,0.26028159328020484,2.19356036737539e-15
2204,boys,Member,other,9.88733194139696e-07,3.954932776558784e-06,0.0021552016631462526,0.9655303450895213,0.26028159328020484,2.19356036737539e-15
2428,boys,staples,other,9.88733194139696e-07,3.954932776558784e-06,0.0021552016631462526,0.9655303450895213,0.26028159328020484,2.19356036737539e-15
2339,boys,securities,other,9.88733194139696e-07,3.954932776558784e-06,0.0021552016631462526,0.9655303450895213,0.26028159328020484,2.19356036737539e-15
2362,boys,occupants,other,9.88733194139696e-07,3.954932776558784e-06,0.0021552016631462526,0.9655303450895213,0.26028159328020484,2.19356036737539e-15
2284,boys,posters,other,2.033334428047906e-06,4.066668856095812e-06,0.002216091139164396,0.9928088303456495,0.11969008023680995,2.1932765701124255e-15
445,boys,water,little,1.8458866609606765e-06,8.39039391345762e-07,0.0014631240074807197,0.26219182214054504,0.9650146670733291,2.1867666034116862e-15
2369,boys,predators,other,7.008550517505911e-07,3.7378936093364854e-06,0.0020369283066589195,0.9125438813831961,0.40897373443621293,2.1823595567121594e-15
2018,boys,wildlife,other,5.114567737284512e-06,4.091654189827609e-06,0.002229706650692733,0.9989085795103443,0.04665488340975181,2.1769712532896866e-15
2267,boys,contests,other,1.2548881873037666e-06,4.015642199372053e-06,0.0021882846651611826,0.9803515299922099,0.19724626494425057,2.1750670320441565e-15
2435,boys,cheek,other,1.2548881873037666e-06,4.015642199372053e-06,0.0021882846651611826,0.9803515299922099,0.19724626494425057,2.1750670320441565e-15
1813,boys,cities,other,3.3024068927659256e-05,4.096008549167039e-06,0.0022320795159272316,0.9999716231353998,0.007195112064599093,2.172394331544624e-15
377,boys,barn,small,9.303643581236423e-07,9.303643581236423e-07,0.0027039620986323365,0.37273077544224215,0.9279355891577081,2.171823660581698e-15
57,boys,Point,South,1.7328523609776344e-06,1.2996392707332258e-06,0.0037772033067175934,0.9669640465197039,0.2548848082344801,2.1681968074923695e-15
2039,boys,departments,other,7.420414956065499e-06,4.094022044725792e-06,0.0022309969898977127,0.9994866514741754,0.03196022693204268,2.166143418916185e-15
1855,boys,injuries,other,1.0498840374832445e-06,2.099768074966489e-06,0.0011442479311435444,0.5126230731523079,0.8586129952213887,2.1658593698614955e-15
1466,boys,parishes,local,6.822936871884747e-07,2.274312290628249e-06,0.001982982531719645,0.7107009393683209,0.7034914658726339,2.1647072576369306e-15
2290,boys,appliances,other,6.972637116878826e-07,2.7890548467515304e-06,0.0015198679684146768,0.6809008498497752,0.7323740319447075,2.164676076094496e-15
2320,boys,conferences,other,6.148306088489467e-07,3.2790965805277155e-06,0.001786911384653084,0.8005363003245817,0.5992816022532346,2.1589552953895402e-15
2048,boys,tracks,other,6.148306088489467e-07,3.2790965805277155e-06,0.001786911384653084,0.8005363003245817,0.5992816022532346,2.1589552953895402e-15
1270,boys,writer,local,9.199480462977101e-07,3.066493487659034e-06,0.0026736886771078277,0.9582500218754456,0.28591912659756796,2.1565493133042844e-15
2098,boys,relatives,other,8.701048680741936e-06,4.094611143878558e-06,0.0022313180136787803,0.9996304701280936,0.02709140673597811,2.153660737519484e-15
2449,boys,modes,other,1.5165752163724293e-06,4.044200576993144e-06,0.0022038472717649006,0.9873235777506756,0.15870505932752482,2.1452055278956295e-15
2341,boys,insects,other,1.5165752163724293e-06,4.044200576993144e-06,0.0022038472717649006,0.9873235777506756,0.15870505932752482,2.1452055278956295e-15
2437,boys,formats,other,6.112424413517694e-07,3.2599596872094358e-06,0.001776482923124872,0.7958643495599427,0.6054723620421927,2.1432907619620655e-15
596,boys,lady,little,4.4784569038171365e-06,3.198897788440812e-06,0.005578265096991114,0.9996251053808077,0.02680544013119733,2.1421548181138677e-15
1144,boys,organizations,local,1.247802390501383e-05,3.1994933089779054e-06,0.0027896517853774937,0.9998111998792939,0.019229723682497257,2.1416577038887117e-15
1318,boys,Arab,local,6.774815906959209e-07,2.258271968986403e-06,0.0019689969072519704,0.7056884915591062,0.7085194957985655,2.1343742919345323e-15
1711,boys,states,other,5.93932033778398e-05,4.0960829915751585e-06,0.0022321200825843285,0.9999897969977791,0.003926830267134938,2.132382853287913e-15
2316,boys,finalists,other,1.776157291392461e-06,4.059788094611339e-06,0.0022123415359643255,0.9911290081120179,0.13288489306230114,2.1198863238281803e-15
2878,boys,tour,big,5.910609768751136e-07,2.80753964015679e-06,0.0012883714311730829,0.13580950615659793,0.9907341308990645,2.1181484529474697e-15
174,boys,car,small,2.0286739210023716e-06,6.086021763007116e-07,0.001768809395472972,0.2438235720528897,0.9698179916975174,2.1179564241456045e-15
2409,boys,jurisdictions,other,5.114885495600423e-06,4.091908396480338e-06,0.0022298451781043722,0.9989706397907587,0.045306606401470786,2.1144531279990063e-15
1962,boys,deals,other,6.889404704324193e-07,2.755761881729677e-06,0.0015017252950394286,0.6727729321776641,0.7398475022206519,2.109386168038413e-15
1142,boys,bank,local,1.4774153618446985e-06,1.3431048744042715e-06,0.0011710588361967926,0.41970748689293047,0.9076586660541703,2.1091808014735953e-15
552,boys,doubt,little,4.421040944999813e-06,5.263143982142635e-07,0.0009177915118799461,0.16446823892888635,0.986381952401071,2.1064877721143157e-15
2344,boys,publications,other,3.0633040873880733e-06,4.084405449850764e-06,0.002225756521237586,0.9971389215144385,0.07555803850593595,2.1041528610483657e-15
641,boys,gem,little,1.3537265967911857e-06,9.669475691365613e-07,0.0016861713728477522,0.3021619100143172,0.9532551268993172,2.1039952210126244e-15
637,boys,angel,little,1.3537265967911857e-06,9.669475691365613e-07,0.0016861713728477522,0.3021619100143172,0.9532551268993172,2.1039952210126244e-15
2032,boys,passengers,other,5.371199716829925e-06,4.092342641394228e-06,0.002230081815593175,0.9990766533857425,0.042905330077319476,2.103174627140841e-15
2434,boys,planets,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2410,boys,gestures,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2418,boys,chores,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2274,boys,educators,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2157,boys,Palestinians,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2140,boys,organizers,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2383,boys,possessions,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2171,boys,root,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2462,boys,locales,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2357,boys,desserts,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2456,boys,spheres,other,7.11447101791202e-07,3.7943845428864103e-06,0.0020677124844990843,0.9263351930555899,0.3766946172390055,2.1026332186543226e-15
2363,boys,governors,other,6.025398448120196e-07,3.213545838997438e-06,0.0017511901536870678,0.7845331888518063,0.6200843562874099,2.102588826123463e-15
2318,boys,settings,other,6.025398448120196e-07,3.213545838997438e-06,0.0017511901536870678,0.7845331888518063,0.6200843562874099,2.102588826123463e-15
2010,boys,demands,other,6.025398448120196e-07,3.213545838997438e-06,0.0017511901536870678,0.7845331888518063,0.6200843562874099,2.102588826123463e-15
2269,boys,upgrades,other,6.025398448120196e-07,3.213545838997438e-06,0.0017511901536870678,0.7845331888518063,0.6200843562874099,2.102588826123463e-15
2249,boys,manufacturers,other,6.025398448120196e-07,3.213545838997438e-06,0.0017511901536870678,0.7845331888518063,0.6200843562874099,2.102588826123463e-15
1417,boys,fruits,local,9.227053539982988e-07,3.0756845133276625e-06,0.0026817023713681014,0.9611221298983277,0.2761105935703703,2.101350376377459e-15
2304,boys,parishes,other,6.021007337884007e-07,3.2112039135381365e-06,0.001749913944474419,0.7839614471245397,0.6208070450735156,2.1004404321165692e-15
1614,boys,community,other,1.2542257748244908e-05,4.0954311014677255e-06,0.0022317648414909635,0.9998306489879517,0.018267249271379585,2.0940976633910423e-15
2818,boys,energy,big,5.88532683417453e-07,2.7955302462329023e-06,0.0012828603567020644,0.13522857407118233,0.9908135985218504,2.0912508208676623e-15
2238,boys,priests,other,5.991614235535738e-07,3.1955275922857265e-06,0.001741371287609185,0.7801343368489149,0.6256096099683669,2.0858410319092704e-15
2005,boys,witness,other,5.991614235535738e-07,3.1955275922857265e-06,0.001741371287609185,0.7801343368489149,0.6256096099683669,2.0858410319092704e-15
2036,boys,bands,other,2.292448353339011e-06,4.075463739269353e-06,0.0022208838241261075,0.9949559532084962,0.10028817890533107,2.0809046455899365e-15
2058,boys,firefighters,other,1.257401996271714e-06,4.023686388069484e-06,0.002192668266561976,0.9823153834197653,0.18722093815858692,2.076947973422605e-15
1669,boys,officials,other,6.39613526957648e-06,4.093526572528947e-06,0.002230726987204111,0.9993656902674419,0.03554210060928588,2.075892056641368e-15
1718,boys,officers,other,9.469539456384015e-06,4.094935981139033e-06,0.0022314950305444463,0.9997097736839121,0.023987261710116208,2.0756425832932646e-15
1769,boys,youth,other,3.0635682377510303e-06,4.0847576503347065e-06,0.002225948449422371,0.9972249053412223,0.07441460404127635,2.072846442860321e-15
1182,boys,festival,local,6.67795415655544e-07,2.2259847188518134e-06,0.0019408455169270874,0.6955990332666682,0.7184276011065798,2.0727149972231268e-15
1054,boys,families,local,1.1517991615186856e-05,3.199442115329683e-06,0.0027896071494184927,0.9997952023515879,0.020044233679505634,2.0605517204220725e-15
2066,boys,Panthers,other,5.941986793865868e-07,3.169059623395129e-06,0.0017269478286540234,0.7736726272370025,0.6335832096141716,2.060368823501821e-15
2446,boys,hopefuls,other,5.941986793865868e-07,3.169059623395129e-06,0.0017269478286540234,0.7736726272370025,0.6335832096141716,2.060368823501821e-15
2464,boys,trademarks,other,5.941986793865868e-07,3.169059623395129e-06,0.0017269478286540234,0.7736726272370025,0.6335832096141716,2.060368823501821e-15
2185,boys,mothers,other,7.158808281757826e-07,3.818031083604173e-06,0.002080598433960638,0.9321080984143659,0.3621742176983632,2.059614732049646e-15
1600,boys,catcher,junior,1.7809324145695272e-06,2.671398621854291e-06,0.0038820063133118764,0.9937936162078403,0.11117184176408663,2.0532279807962332e-15
2247,boys,rivers,other,5.925716346200541e-07,3.160382051306955e-06,0.0017222190712128471,0.7715541439033555,0.6361613293628368,2.051805102100843e-15
1825,boys,records,other,8.610012719709667e-07,2.2960033919225775e-06,0.0012511844343323006,0.5605306265808707,0.8281327497426695,2.048319082423398e-15
1730,boys,words,other,9.67704472435126e-05,4.096103587026987e-06,0.002232131305872951,0.9999948250310823,0.0023147612385112206,2.0480455864276507e-15
1262,boys,river,local,7.794908773414448e-07,1.948727193353612e-06,0.001699103504576236,0.6089586960401231,0.7932001131870751,2.0472208007712003e-15
2192,boys,authors,other,1.7773774302912832e-06,4.062576983522933e-06,0.00221386131350801,0.9918098684515886,0.12770389046722047,2.041436164262862e-15
1125,boys,band,local,3.5125879034896396e-06,3.1932617304451267e-06,0.0027842184456261946,0.9978638909124282,0.06526793483956124,2.038284938126188e-15
2859,boys,spending,big,5.822743306551836e-07,2.765803070612122e-06,0.0012692186459132048,0.13379057726332136,0.9910088145478764,2.0256427792980434e-15
2355,boys,chapters,other,1.2587311780700663e-06,4.027939769824212e-06,0.0021949861050562527,0.9833537750652012,0.18168801579412897,2.0219667743951604e-15
196,boys,bit,small,3.326155305071607e-06,2.4946164788037056e-06,0.007250222292385413,0.9994152575349741,0.033415225058740505,2.010212749598897e-15
982,boys,adults,older,2.5344123885549534e-05,3.5200172063263247e-06,0.006138235861680648,0.9999744240119748,0.0036705214494102117,2.0099877364218703e-15
2427,boys,dignitaries,other,2.0358533640493266e-06,4.071706728098653e-06,0.0022188364778926786,0.9940387420959201,0.10900484372871468,2.004906285259196e-15
849,boys,policies,bad,9.08885488740842e-07,1.1361068609260528e-06,0.0019811527807035456,0.20883681076592672,0.977948496343575,2.0006093938462046e-15
1265,boys,transportation,local,8.821451883389839e-07,1.7642903766779677e-06,0.001538292261907028,0.5513239466674789,0.8342898414124559,1.997404140406485e-15
2408,boys,goodies,other,2.807459220396666e-06,4.083577047849696e-06,0.0022253050917263083,0.9969366810933862,0.07818121182992334,1.9945557062095957e-15
2333,boys,prisons,other,5.815446721903301e-07,3.1015715850150935e-06,0.0016901708868508082,0.7571965573091621,0.6531849025441173,1.991276852470321e-15
2122,boys,cats,other,2.550586399131044e-06,4.08093823860967e-06,0.0022238670986214604,0.9962924601824144,0.08600225680550541,1.99075923527908e-15
1719,boys,main,other,2.55059922645471e-06,4.080958762327535e-06,0.0022238782828193663,0.9962974707030762,0.0859441924325116,1.9894451908061008e-15
1766,boys,ones,other,3.0642594521091215e-06,4.0856792694788275e-06,0.002226450676697629,0.9974499031605378,0.07133535992994923,1.9884182513214e-15
525,boys,cash,little,9.213653386921301e-07,1.1517066733651628e-06,0.0020083558659547036,0.35989737117908294,0.9329897366653749,1.988342928121466e-15
2306,boys,defendants,other,2.293553243241498e-06,4.077427987984885e-06,0.002221954222117102,0.9954354915084618,0.0954109277958051,1.9825691876198528e-15
1049,boys,events,local,7.356839642160458e-06,3.1986259313741123e-06,0.0027888955151661363,0.9995401526355434,0.030194457550447126,1.981591904227711e-15
1161,boys,facilities,local,1.9067577471140465e-06,3.177929578523411e-06,0.002770850277340899,0.9930727393989783,0.11746853467041524,1.972306470261962e-15
2127,boys,hotels,other,9.970518030749445e-07,3.988207212299778e-06,0.0021733342391723975,0.973653739149234,0.2280212113863534,1.9705942369608285e-15
2137,boys,pets,other,1.5199784181840746e-06,4.0532757818241986e-06,0.002208792715252893,0.9895391364332962,0.14424776838082554,1.96294277833851e-15
2382,boys,nonprofits,other,2.0363922910763242e-06,4.0727845821526484e-06,0.0022194238438432625,0.9943018820417817,0.10657786592551761,1.9618244897526124e-15
2445,boys,essentials,other,1.7785957242115502e-06,4.0653616553406855e-06,0.0022153787929879423,0.9924896992585981,0.12230817201924953,1.959205087845261e-15
2106,boys,Latin,other,1.7785957242115502e-06,4.0653616553406855e-06,0.0022153787929879423,0.9924896992585981,0.12230817201924953,1.959205087845261e-15
75,boys,Pittsburgh,South,2.962262624212441e-06,4.937104373687402e-07,0.0014348940806767816,0.3673328846532561,0.9300884328504877,1.9518208584040796e-15
2080,boys,fitness,other,6.644902269856763e-07,2.6579609079427053e-06,0.0014484296176483186,0.6488964687064468,0.7608753346931676,1.946471681505347e-15
2368,boys,museums,other,1.2604971115151426e-06,4.033590756848456e-06,0.0021980655547766763,0.984733368539951,0.17405562724002716,1.9451916525122242e-15
2295,boys,councillors,other,1.7788676866943603e-06,4.065983283872823e-06,0.0022157175433339055,0.9926414594135897,0.12107032513927746,1.940266297611715e-15
2416,boys,hikers,other,1.5204095518165238e-06,4.05442547151073e-06,0.0022094192273238947,0.989819813841105,0.14230901087242598,1.938208260424706e-15
2322,boys,militant,other,1.5204095518165238e-06,4.05442547151073e-06,0.0022094192273238947,0.989819813841105,0.14230901087242598,1.938208260424706e-15
2452,boys,pollutants,other,1.5204095518165238e-06,4.05442547151073e-06,0.0022094192273238947,0.989819813841105,0.14230901087242598,1.938208260424706e-15
2390,boys,minerals,other,1.5204095518165238e-06,4.05442547151073e-06,0.0022094192273238947,0.989819813841105,0.14230901087242598,1.938208260424706e-15
1335,boys,waters,local,9.75372230258007e-07,1.6256203837633451e-06,0.0014173853069754236,0.5079908940199919,0.8613612729906465,1.935810277509515e-15
1160,boys,volunteers,local,2.550750410701398e-06,3.188438013376748e-06,0.0027800126262565463,0.9963565252503463,0.08524051914542263,1.9272532999659205e-15
607,boys,bird,little,7.55011089990082e-07,1.2583518166501366e-06,0.002194324571394381,0.3932229631938732,0.9194405288840338,1.9168137717392626e-15
2451,boys,variables,other,5.682319286320288e-07,3.030570286037486e-06,0.0016514794282882104,0.7398627838731183,0.6727557756316254,1.913289097391444e-15
2353,boys,settlements,other,5.668085063965763e-07,3.0229787007817398e-06,0.0016473424686751226,0.738009425966455,0.674788391599911,1.904684046104483e-15
2467,boys,vices,other,1.2614003708787064e-06,4.0364811868118594e-06,0.002199640666116434,0.9854390184201623,0.17001500680281972,1.904122497585172e-15
